PAID;POINT_OF_SALE;EVENT_ID;YEAR;MONTH;N_SUBSCRIPTIONS;PRICE;PHONE_NUMBER;PROP_CONBINI;PAYMENT_TYPE;FAV_GENRE;AGE;DAYS_FROM_PROMO;BOOKS_PAID;N_TRANSACTIONS;N_ITEMS;DATE_LAST_PURCHASE;CUSTOMER_SINCE;MAIL;SUBSCR_CANC;MARGIN
YES;BO;INN12909;2018;APR;1;0.0;0;0,0;Coupon;Shonen;14;30.0;214.0;76.0;1;30/04/2018;02/02/2015;0;1;2186.106263783049
YES;NA;INN21962;2018;JUN;1;12.51;0;0,25;Card;Shonen;25;2.0;3.0;1.0;4;28/04/2018;28/04/2018;0;0;33.47123992725126
YES;BO;INN15673;2018;JAN;0;3.8;0;0,5;Cash;Shonen;23;3.0;1.0;1.0;2;17/12/2017;17/12/2017;0;0;12.256322070697628
YES;BO;INN07684;2018;FEB;0;9.3;0;0,33333;Card;Shonen;15;27.0;8.0;3.0;3;12/02/2018;19/06/2017;0;0;61.00503779860399
YES;MI;INN30388;2018;APR;1;15.3;0;0,25;Card;Shonen;17;6.0;1.0;1.0;4;17/03/2018;17/03/2018;0;0;11.299245668026344
YES;RM;INN13534;2018;APR;0;15.7;0;0,0;Card;Shonen;13;14.0;4.0;2.0;3;08/04/2018;25/11/2017;0;0;36.368548463086846
YES;RM;INN25777;2018;FEB;0;7.6;0;0,5;Cash;Shonen;<=10;5.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN34530;2018;AUG;0;9.9;0;0,33333;Card;Shojo;;9.0;1.0;1.0;3;05/07/2018;05/07/2018;0;0;11.297858523860384
YES;BO;INN07417;2018;SEP;1;20.79;0;0,2;Card;Shonen;17;27.0;;;5;01/01/0001;01/01/9999;0;0;
YES;BO;INN00393;2018;OCT;0;6.7;1;0,0;Coupon;Shonen;<=10;17.0;190.0;81.0;1;29/09/2018;19/03/2015;1;0;1522.9449175775887
YES;BO;INN08191;2018;FEB;2;6.7219999999999995;0;0,5;Card;Shonen;19;24.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN35102;2018;JUN;1;9.0;0;0,33333;Cash;;18;18.0;5.0;2.0;3;19/01/2018;23/07/2017;0;0;46.86281266436061
YES;BO;INN11362;2018;MAY;1;10.0;0;0,33333;Cash;Shonen;12;5.0;1.0;1.0;3;06/11/2017;06/11/2017;0;0;13.109675371107095
NO;BO;INN29830;2018;APR;0;10.53;0;0,33333;Card;Shonen;;13.0;;;3;01/01/0001;01/01/9999;1;0;
YES;MI;INN33488;2018;SEP;3;14.940000000000001;0;0,0;Card;Shonen;15;3.0;3.0;2.0;2;17/06/2018;06/04/2018;0;3;32.218665406671796
YES;BO;INN28041;2018;JUL;1;9.9;0;0,0;Card;Shojo;<=10;4.0;;;1;01/01/0001;01/01/9999;0;0;
YES;RM;INN23210;2018;OCT;2;8.5;0;0,5;Cash;Shonen;27;5.0;1.0;1.0;4;12/07/2018;12/07/2018;0;1;8.942333559753306
YES;NA;INN21777;2018;MAY;0;11.9;0;0,5;Card;Shojo;17;30.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN24675;2018;OCT;1;9.809999999999999;0;0,0;Card;Shojo;;29.0;1.0;1.0;2;24/10/2018;24/10/2018;0;0;8.416530042949642
YES;MI;INN35485;2018;MAR;1;11.967;0;0,0;Card;Shonen;23;12.0;1.0;1.0;2;01/03/2018;01/03/2018;0;0;4.063905560922244
YES;MI;INN19483;2018;JUN;1;11.3;0;0,0;Card;Shojo;22;7.0;1.0;1.0;1;03/06/2018;03/06/2018;0;0;7.7193710807448745
YES;BO;INN08166;2018;MAR;1;0.0;0;0,66667;Coupon;;<=10;4.0;13.0;5.0;3;04/03/2018;30/12/2016;0;1;131.80035750413288
YES;BO;INN34481;2018;OCT;0;10.26;0;0,0;Card;Shojo;22;29.0;5.0;4.0;1;28/10/2018;13/01/2018;0;0;54.3396192300318
YES;BO;INN00289;2018;SEP;1;0.0;0;0,0;Coupon;Shonen;14;24.0;21.0;6.0;2;15/09/2018;18/08/2017;0;0;195.00248398881604
YES;NA;INN28941;2018;APR;1;13.1;0;0,0;Card;Shonen;24;18.0;;;2;01/01/0001;01/01/9999;0;0;
NO;BO;INN36164;2018;MAY;1;13.26;0;0,0;Card;Shonen;25;8.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN11005;2018;JUN;2;11.626999999999999;0;0,33333;Card;Shonen;20;1.0;5.0;2.0;3;24/05/2018;12/11/2017;0;1;46.28603477191249
NO;BO;INN35313;2018;JUL;0;12.78;0;0,5;Card;Shonen;;25.0;1.0;1.0;4;10/05/2018;10/05/2018;0;0;5.669152598685046
YES;BO;INN28456;2018;FEB;1;10.0;0;0,0;Cash;Shonen;;26.0;1.0;1.0;3;14/02/2018;14/02/2018;0;1;12.781204511350575
YES;BO;INN10869;2018;SEP;2;23.815;0;0,0;Card;Shonen;17;13.0;2.0;1.0;2;27/08/2018;27/08/2018;0;2;16.882047059770844
NO;BO;INN14941;2018;AUG;1;10.709999999999999;0;0,5;Card;Shojo;24;13.0;1.0;1.0;4;13/05/2018;13/05/2018;0;1;13.036946173895815
YES;BO;INN12430;2018;APR;0;7.8;0;0,33333;Cash;Shonen;21;23.0;2.0;1.0;3;04/11/2017;04/11/2017;0;0;20.899248153985717
YES;BO;INN19697;2018;JAN;0;6.0;0;0,33333;Cash;Shonen;23;1.0;;;3;01/01/0001;01/01/9999;0;0;
YES;RM;INN26835;2018;APR;0;10.4;0;0,5;Cash;;13;11.0;1.0;1.0;4;15/02/2018;15/02/2018;0;0;11.283492126921681
YES;NA;INN06954;2018;APR;2;14.5;0;0,4;Card;Shonen;14;20.0;;;5;01/01/0001;01/01/9999;0;0;
NO;MI;INN33364;2018;AUG;2;13.77;0;0,0;Card;Shonen;19;14.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN14082;2018;JUN;1;11.8;0;0,0;Card;Shojo;;13.0;7.0;3.0;2;10/06/2018;27/02/2018;0;2;56.421333938011585
YES;RM;INN34424;2018;MAY;0;11.0;0;0,5;Coupon;Shonen;17;25.0;3.0;2.0;2;19/05/2018;25/01/2018;0;0;20.981000694137776
YES;BO;INN21812;2018;SEP;0;9.5;0;0,0;Cash;Shonen;12;26.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN00164;2018;AUG;1;8.55;0;0,33333;Card;Shojo;28;16.0;;;3;01/01/0001;01/01/9999;0;0;
YES;NA;INN20984;2018;MAR;0;6.7;1;0,66667;Coupon;Shonen;16;25.0;28.0;9.0;3;29/01/2018;05/07/2016;1;0;330.7201760522927
YES;MI;INN36098;2018;MAY;0;10.89;0;0,0;Card;Shonen;30+;11.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN01336;2018;FEB;2;18.7;0;0,4;Card;;23;2.0;;;5;01/01/0001;01/01/9999;0;0;
YES;BO;INN04142;2018;JUN;0;12.7;0;0,4;Card;Shonen;21;24.0;1.0;1.0;5;24/06/2018;24/06/2018;0;0;12.31518027042815
YES;BO;INN32807;2018;AUG;0;11.879999999999999;1;0,5;Card;Shonen;18;18.0;;;4;01/01/0001;01/01/9999;1;0;
YES;BO;INN27480;2018;MAY;1;6.5;0;0,5;Coupon;Shonen;;29.0;87.0;86.0;2;28/05/2018;22/07/2015;0;3;898.234351415957
YES;RM;INN33161;2018;OCT;1;16.0;0;0,33333;Card;Shonen;17;1.0;9.0;4.0;3;27/09/2018;04/04/2018;0;0;99.07585974866421
YES;BO;INN28906;2018;JUN;0;9.5;0;0,0;Coupon;Shonen;12;28.0;18.0;10.0;1;27/06/2018;16/08/2017;0;0;222.35198079779838
YES;BO;INN20057;2018;OCT;0;13.208000000000002;0;0,4;Card;;12;29.0;2.0;1.0;5;21/07/2018;21/07/2018;0;0;13.25001800783764
NO;BO;INN20628;2018;SEP;0;10.268;0;0,5;Cash;Shonen;17;21.0;3.0;2.0;4;07/07/2018;22/01/2018;0;0;29.012559148809363
NO;BO;INN11000;2018;JUL;0;12.155;0;0,25;Card;Shonen;18;17.0;1.0;1.0;4;01/02/2018;01/02/2018;0;0;9.481883028675675
YES;BO;INN27490;2018;MAR;1;9.3;0;0,33333;Card;Shojo;20;16.0;3.0;1.0;3;13/03/2018;13/03/2018;0;0;26.910996224917277
YES;BO;INN06330;2018;JUN;0;11.5;0;0,0;Card;Shonen;22;23.0;2.0;2.0;1;17/06/2018;22/01/2018;1;0;20.673198980660203
YES;NA;INN11529;2018;JUN;0;12.86;0;0,0;Card;Shonen;25;5.0;5.0;2.0;1;04/06/2018;22/12/2017;0;0;57.453707345575
YES;BO;INN28521;2018;FEB;0;7.32;0;0,33333;Cash;Shonen;15;7.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN34325;2018;MAY;1;12.33;0;0,5;Card;Shonen;21;26.0;;;4;01/01/0001;01/01/9999;0;0;
NO;MI;INN16361;2018;AUG;1;16.6;0;0,6;Card;Shonen;19;21.0;;;5;01/01/0001;01/01/9999;0;0;
YES;BO;INN10438;2018;MAY;1;12.690000000000001;0;0,0;Card;Shonen;23;1.0;1.0;1.0;2;09/03/2018;09/03/2018;0;1;10.369067108954344
YES;BO;INN08792;2018;SEP;0;9.5;0;0,0;Cash;Shonen;15;19.0;1.0;1.0;2;16/09/2018;16/09/2018;0;0;8.492916920899203
YES;BO;INN20866;2018;JUL;0;10.6;0;0,0;Coupon;Shonen;15;21.0;6.0;3.0;1;21/02/2018;16/09/2017;0;0;63.16868088054707
YES;BO;INN20531;2018;MAR;1;8.0;0;0,0;Coupon;Shonen;26;3.0;1.0;1.0;2;14/02/2018;14/02/2018;0;0;9.49602757538766
NO;BO;INN07815;2018;FEB;0;7.556;0;0,0;Card;Shonen;24;1.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN34621;2018;MAY;1;10.9;0;0,0;Card;Shojo;14;15.0;;;2;01/01/0001;01/01/9999;0;0;
YES;NA;INN07132;2018;APR;1;9.629999999999999;0;0,5;Card;Shonen;<=10;22.0;3.0;1.0;4;19/01/2018;19/01/2018;0;3;36.345864545406755
YES;BO;INN10365;2018;JUL;1;18.7;0;0,0;Card;Shonen;15;27.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN28403;2018;JUL;1;13.59;0;0,0;Card;Shonen;13;25.0;2.0;1.0;2;25/06/2018;25/06/2018;0;0;17.38735568773088
YES;BO;INN01413;2018;FEB;1;8.03;0;0,33333;Card;Shonen;<=10;3.0;3.0;1.0;3;20/12/2017;20/12/2017;0;0;31.24722343097965
YES;BO;INN14136;2018;APR;2;18.6;0;0,0;Card;Shonen;18;23.0;;;3;01/01/0001;01/01/9999;0;0;
YES;RM;INN09112;2018;OCT;2;20.25;0;0,0;Card;;;30.0;1.0;1.0;3;03/09/2018;03/09/2018;0;3;10.328953358772976
YES;BO;INN06611;2018;JUN;0;9.0;0;0,75;Cash;;23;28.0;1.0;1.0;4;24/10/2017;24/10/2017;0;0;11.341262501565238
YES;BO;INN08985;2018;MAR;1;8.4;0;0,0;Card;Shojo;15;28.0;;;1;01/01/0001;01/01/9999;0;0;
NO;BO;INN34844;2018;MAR;0;12.7;0;0,25;Card;Shonen;15;22.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN24625;2018;OCT;3;10.89;0;0,0;Card;Shonen;21;1.0;3.0;2.0;1;28/03/2018;19/08/2017;0;0;34.0345268474166
YES;MI;INN21678;2018;MAR;2;18.35;0;0,57143;Card;;25;29.0;5.0;3.0;7;25/03/2018;12/10/2017;1;1;61.97627927583531
YES;BO;INN35305;2018;APR;0;14.6;0;0,33333;Card;Shonen;26;20.0;1.0;1.0;3;04/04/2018;04/04/2018;0;0;10.608702308937255
YES;NA;INN31729;2018;MAY;1;10.811;0;0,0;Card;Shonen;23;3.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN20534;2018;JUL;1;12.059999999999999;0;0,33333;Card;Shonen;21;29.0;1.0;1.0;3;15/04/2018;15/04/2018;0;0;9.987102379157141
YES;BO;INN12961;2018;AUG;2;7.276999999999999;0;0,0;Card;Shojo;;23.0;1.0;1.0;1;14/04/2018;14/04/2018;0;0;10.310449791547725
YES;BO;INN05704;2018;OCT;3;10.98;0;0,75;Card;Shonen;17;2.0;4.0;2.0;4;10/03/2018;11/08/2017;0;0;36.795244371208035
YES;RM;INN35216;2018;APR;1;11.22;0;0,8;Card;Shonen;13;13.0;1.0;1.0;5;04/02/2018;04/02/2018;0;1;11.50533211649482
YES;BO;INN23039;2018;SEP;0;12.0;0;0,0;Cash;Shonen;<=10;11.0;1.0;1.0;1;27/07/2018;27/07/2018;0;0;10.894615519955066
YES;MI;INN23457;2018;AUG;1;9.945;0;0,33333;Card;Shonen;26;29.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN30471;2018;SEP;0;13.9;0;0,0;Card;Shonen;25;21.0;3.0;2.0;1;13/09/2018;22/02/2018;0;0;37.22340794929413
YES;BO;INN15223;2018;MAR;1;5.55;0;0,5;Coupon;Shonen;12;18.0;5.0;2.0;2;15/03/2018;21/11/2017;0;0;73.11530349551145
YES;RM;INN27108;2018;AUG;0;9.5;0;0,33333;Coupon;Shonen;15;2.0;3.0;2.0;3;28/07/2018;25/01/2018;0;0;30.98211485211391
YES;RM;INN28907;2018;JUL;2;13.855;0;0,25;Card;Shonen;25;31.0;3.0;1.0;4;14/04/2018;14/04/2018;0;0;32.72176510086319
YES;NA;INN00965;2018;APR;1;8.0;0;0,0;Cash;Shonen;16;23.0;5.0;2.0;2;27/07/2017;19/01/2017;0;0;50.14315710962167
YES;MI;INN27063;2018;APR;0;8.55;0;0,0;Card;Shonen;17;5.0;1.0;1.0;1;14/02/2018;14/02/2018;0;0;6.465774430174852
NO;RM;INN12013;2018;OCT;0;8.075;0;0,5;Card;Shonen;21;10.0;1.0;1.0;2;03/02/2018;03/02/2018;0;0;9.623636484951023
YES;MI;INN14909;2018;MAR;1;6.715000000000001;0;0,5;Card;Shojo;16;2.0;6.0;4.0;4;16/01/2018;03/06/2017;0;1;74.08483118801183
YES;BO;INN23396;2018;MAR;1;9.09;0;0,0;Card;Shonen;15;8.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN14280;2018;JUN;0;10.0;0;0,33333;Cash;Shonen;;13.0;5.0;3.0;3;04/04/2018;07/11/2017;0;0;57.81480373798477
YES;BO;INN31273;2018;AUG;1;18.35;0;0,25;Card;Shonen;16;28.0;6.0;2.0;4;24/08/2018;22/02/2018;0;0;51.51694023792135
YES;BO;INN34756;2018;APR;0;9.09;0;0,5;Card;Shonen;21;4.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN05803;2018;APR;1;6.4799999999999995;0;0,0;Card;Shonen;13;2.0;3.0;2.0;2;01/12/2017;22/08/2017;0;0;27.40744211174526
YES;BO;INN18800;2018;MAY;2;18.499000000000002;0;0,0;Card;Shonen;15;27.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN22396;2018;SEP;1;13.8;0;0,75;Card;Shonen;16;3.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN05314;2018;FEB;0;8.1;0;0,0;Coupon;Shonen;14;14.0;2.0;2.0;1;07/11/2017;16/02/2017;0;0;14.10217496652837
YES;MI;INN14466;2018;JUL;0;7.225;0;0,5;Cash;Shonen;16;31.0;2.0;1.0;4;15/02/2018;15/02/2018;0;0;24.057510319500885
YES;BO;INN32426;2018;MAR;2;11.52;0;0,25;Card;Shonen;;2.0;1.0;1.0;4;29/01/2018;29/01/2018;0;3;7.702159678963769
YES;BO;INN30118;2018;FEB;0;7.1;0;0,0;Coupon;Shonen;12;18.0;1.0;1.0;1;18/01/2018;18/01/2018;0;0;14.376435355023606
NO;BO;INN15606;2018;JUN;0;8.55;0;0,5;Card;Shojo;14;5.0;2.0;2.0;4;10/03/2018;07/06/2017;0;0;21.181611555737366
YES;BO;INN07572;2018;JUL;0;8.108;0;0,0;Card;Shonen;17;5.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN13854;2018;AUG;1;15.1;0;0,0;Card;Shonen;<=10;2.0;;;2;01/01/0001;01/01/9999;0;0;
YES;RM;INN34132;2018;OCT;2;6.999;0;0,25;Card;Shonen;16;14.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN01754;2018;OCT;1;8.075;0;0,6;Card;Shojo;;31.0;;;5;01/01/0001;01/01/9999;0;0;
YES;BO;INN17573;2018;JUN;1;15.6;0;0,0;Card;Shonen;11;4.0;2.0;1.0;2;29/05/2018;29/05/2018;0;0;16.614967368021002
YES;RM;INN12136;2018;OCT;2;10.26;0;0,0;Card;Shojo;21;25.0;3.0;2.0;1;19/09/2018;01/12/2017;1;0;29.729736438798895
YES;BO;INN18252;2018;SEP;0;12.969999999999999;0;0,0;Card;Shonen;;1.0;3.0;2.0;1;24/07/2018;08/11/2017;0;0;25.63131629559284
YES;BO;INN29897;2018;APR;0;10.9;0;0,0;Card;Shojo;16;11.0;5.0;4.0;2;10/04/2018;18/07/2017;0;0;48.562504368963815
YES;BO;INN08170;2018;OCT;1;9.148;0;0,33333;Card;Shonen;28;1.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN26158;2018;MAR;0;6.2;0;0,66667;Cash;Shonen;15;14.0;1.0;1.0;3;10/03/2018;10/03/2018;0;0;8.37031972227425
YES;BO;INN23021;2018;MAR;0;9.540000000000001;0;0,33333;Card;Shonen;12;8.0;3.0;1.0;3;05/02/2018;05/02/2018;0;0;31.852188935236008
YES;BO;INN33929;2018;FEB;0;6.2700000000000005;0;0,33333;Card;Shonen;24;11.0;;;3;01/01/0001;01/01/9999;0;0;
YES;MI;INN28567;2018;FEB;1;6.322;0;0,5;Card;Shonen;16;23.0;5.0;4.0;2;03/02/2018;07/06/2017;0;0;41.75917304717616
YES;NA;INN23711;2018;SEP;0;18.179;0;0,0;Coupon;Shonen;22;28.0;5.0;3.0;1;24/09/2018;16/05/2018;1;0;51.31949026846006
YES;BO;INN31412;2018;FEB;0;7.5;0;0,0;Cash;Shonen;15;21.0;1.0;1.0;1;28/10/2017;28/10/2017;0;0;12.156095982546873
YES;NA;INN28420;2018;JUL;1;7.703;0;0,0;Card;Shonen;17;8.0;2.0;1.0;2;19/02/2018;19/02/2018;0;1;19.59874077692772
YES;NA;INN04441;2018;MAY;2;10.603;0;0,0;Card;Shonen;20;4.0;;;3;01/01/0001;01/01/9999;1;0;
YES;NA;INN31834;2018;MAY;1;9.945;0;0,0;Card;Shonen;;17.0;4.0;3.0;2;21/12/2017;26/01/2017;0;0;44.246905062442124
NO;MI;INN23229;2018;JUL;0;15.75;0;0,25;Card;Shonen;17;30.0;8.0;3.0;4;12/06/2018;09/02/2018;0;0;107.80817498635047
YES;MI;INN30072;2018;MAY;1;16.9;0;0,0;Cash;Shojo;22;27.0;1.0;1.0;1;19/05/2018;19/05/2018;0;3;9.489290404817618
YES;BO;INN07196;2018;SEP;1;12.51;0;0,33333;Card;Shojo;;29.0;1.0;1.0;3;13/08/2018;13/08/2018;0;3;11.578225545169133
YES;BO;INN11788;2018;OCT;0;9.5;0;0,5;Coupon;Shonen;16;4.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN22480;2018;OCT;0;6.25;0;0,0;Cash;Shonen;30+;2.0;5.0;3.0;1;21/07/2018;01/03/2018;0;0;48.19404799141915
YES;RM;INN01420;2018;FEB;1;7.206999999999999;0;0,5;Card;Shonen;23;9.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN05318;2018;JUN;1;8.91;0;0,0;Card;Shojo;26;14.0;1.0;1.0;2;27/04/2018;27/04/2018;0;0;10.618220036697705
YES;BO;INN12173;2018;MAR;0;18.1;0;0,2;Card;Shonen;17;29.0;1.0;1.0;5;26/03/2018;26/03/2018;0;0;12.310267711455221
YES;BO;INN20896;2018;JUN;1;7.968999999999999;0;0,33333;Card;Shojo;13;28.0;3.0;1.0;3;03/03/2018;03/03/2018;0;2;27.07707172539132
YES;BO;INN01617;2018;APR;0;7.697;0;0,0;Card;Shonen;19;1.0;2.0;1.0;2;11/12/2017;11/12/2017;0;0;17.35221267712505
YES;BO;INN05221;2018;OCT;0;12.0;0;0,0;Cash;Shonen;11;29.0;3.0;3.0;1;06/09/2018;12/04/2018;0;0;20.9912997718259
YES;RM;INN03732;2018;MAR;1;10.3;0;0,5;Card;Shonen;11;15.0;1.0;1.0;4;13/03/2018;13/03/2018;0;0;3.7080435336277286
YES;BO;INN12104;2018;AUG;1;9.495000000000001;0;0,0;Card;Shonen;<=10;11.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN08302;2018;MAY;1;11.0;0;0,0;Coupon;Shonen;<=10;24.0;3.0;2.0;2;19/05/2018;06/02/2018;0;0;31.394181221672646
YES;BO;INN21987;2018;JUL;0;7.9;0;0,5;Coupon;Shonen;<=10;3.0;4.0;1.0;2;09/05/2018;09/05/2018;0;0;52.44804000973308
YES;RM;INN17020;2018;MAY;0;7.3;0;0,0;Cash;Shonen;19;3.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN23844;2018;JUL;0;13.77;0;0,5;Coupon;Shonen;18;30.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN20979;2018;JUN;1;13.35;0;0,0;Card;Shonen;;13.0;3.0;1.0;2;21/05/2018;21/05/2018;0;0;34.95268012236429
NO;BO;INN18732;2018;JUN;0;12.0;0;0,0;Cash;Shonen;12;28.0;3.0;3.0;1;20/04/2018;13/10/2017;0;0;33.58783974535934
YES;BO;INN10282;2018;JAN;1;10.1;0;0,0;Card;Shonen;20;6.0;1.0;1.0;2;05/01/2018;05/01/2018;0;1;12.43219050264753
YES;RM;INN15986;2018;APR;1;7.0;0;0,0;Cash;Shonen;20;30.0;1.0;1.0;2;22/11/2017;22/11/2017;0;1;10.53915062864595
YES;BO;INN12437;2018;JUL;1;16.029;0;0,33333;Card;Shonen;26;26.0;1.0;1.0;3;17/07/2018;17/07/2018;0;0;10.67274570970023
YES;MI;INN08783;2018;JUL;2;16.11;0;0,0;Card;Shonen;17;1.0;2.0;1.0;3;15/05/2018;15/05/2018;0;0;23.540717943186703
YES;BO;INN10640;2018;JUL;1;12.6;0;0,0;Card;Shonen;25;28.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN01702;2018;FEB;1;7.83;0;0,5;Card;Shonen;<=10;25.0;1.0;1.0;4;19/12/2017;19/12/2017;0;1;13.722184710827793
YES;RM;INN33984;2018;MAY;3;14.040000000000001;0;0,0;Card;Shonen;22;5.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN34089;2018;MAY;0;6.5;0;0,5;Coupon;Shonen;16;26.0;25.0;24.0;2;19/04/2018;20/12/2016;0;0;219.99318209258485
YES;BO;INN26042;2018;JUL;1;10.35;0;0,0;Card;Shojo;18;29.0;2.0;1.0;2;11/04/2018;11/04/2018;0;0;15.36203411706219
NO;MI;INN29409;2018;OCT;0;10.8;0;0,0;Card;Shojo;13;26.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN15677;2018;JAN;0;7.359999999999999;0;0,0;Cash;;22;10.0;5.0;3.0;1;02/12/2017;26/06/2017;0;0;68.86180071703438
YES;BO;INN20206;2018;SEP;0;8.4;0;0,33333;Coupon;Shonen;14;27.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN06793;2018;OCT;2;14.828;0;0,6;Card;Shonen;19;18.0;1.0;1.0;5;08/09/2018;08/09/2018;0;0;11.971614778088105
YES;MI;INN02174;2018;SEP;1;14.940000000000001;0;0,0;Card;Shonen;15;27.0;5.0;3.0;2;24/07/2018;15/04/2018;0;0;62.546570180138374
YES;RM;INN30668;2018;JUL;0;7.225;0;0,0;Cash;Shonen;15;18.0;5.0;3.0;2;03/05/2018;27/11/2017;0;0;44.24474727507786
YES;MI;INN02696;2018;AUG;2;15.569999999999999;0;0,25;Card;Shonen;23;12.0;1.0;1.0;4;04/04/2018;04/04/2018;0;0;11.272272456817735
YES;BO;INN26464;2018;JUL;1;12.18;0;0,33333;Card;Shonen;22;27.0;3.0;2.0;3;29/04/2018;18/08/2017;0;1;27.071201905811208
YES;BO;INN05731;2018;JUN;2;15.366999999999999;0;0,0;Card;Shonen;20;30.0;2.0;1.0;3;04/06/2018;04/06/2018;0;2;18.868620806043623
YES;BO;INN25712;2018;AUG;1;10.9;0;0,0;Card;Shojo;15;2.0;2.0;2.0;2;30/07/2018;05/12/2017;0;0;24.246198392588006
NO;BO;INN23053;2018;MAR;0;13.9;0;0,0;Card;Shonen;17;21.0;3.0;1.0;3;18/03/2018;18/03/2018;0;0;37.95165424488151
YES;BO;INN09093;2018;APR;0;7.5;0;0,0;Cash;Shonen;23;19.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN07140;2018;MAR;0;5.96;0;0,0;Card;Shojo;20;5.0;3.0;3.0;1;12/12/2017;11/08/2017;0;0;30.07317551988534
YES;NA;INN02691;2018;MAR;1;5.8;0;0,0;Cash;Shonen;14;20.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN15397;2018;AUG;0;7.165000000000001;0;0,33333;Card;Shojo;15;7.0;5.0;2.0;3;06/08/2018;06/12/2017;0;0;64.90359949576614
YES;MI;INN28936;2018;JUN;3;11.214;0;0,4;Card;Shonen;22;30.0;3.0;1.0;5;30/05/2018;30/05/2018;1;3;29.18305627627203
YES;BO;INN10158;2018;SEP;1;13.59;0;0,0;Card;Shonen;17;3.0;6.0;2.0;2;31/07/2018;29/04/2018;0;0;66.26509747251765
YES;BO;INN22825;2018;MAY;1;13.26;0;0,33333;Card;Shonen;19;31.0;2.0;1.0;3;09/03/2018;09/03/2018;0;5;20.321898533733254
YES;MI;INN22557;2018;FEB;0;18.2;1;0,2;Card;Shonen;17;2.0;1.0;1.0;5;24/01/2018;24/01/2018;1;0;12.373540642269958
YES;BO;INN28366;2018;JAN;1;9.608;0;0,5;Card;Shonen;23;29.0;;;4;01/01/0001;01/01/9999;0;0;
YES;NA;INN20318;2018;MAR;1;7.65;0;0,66667;Cash;;18;30.0;1.0;1.0;3;30/03/2018;30/03/2018;0;1;11.658605002145546
YES;NA;INN08034;2018;MAY;1;11.790000000000001;0;0,0;Card;Shonen;14;4.0;6.0;4.0;2;01/04/2018;13/08/2017;0;0;78.76285177073477
NO;NA;INN33918;2018;JUL;0;9.138;0;0,33333;Card;Shojo;20;17.0;;;3;01/01/0001;01/01/9999;0;0;
NO;BO;INN12550;2018;JUN;1;12.4;0;0,0;Cash;Shonen;25;16.0;3.0;1.0;5;20/01/2018;20/01/2018;0;0;40.10551236505794
YES;BO;INN22476;2018;MAY;0;6.5;0;0,33333;Cash;Shonen;18;21.0;9.0;3.0;3;16/07/2017;17/04/2017;0;0;96.19828009946555
YES;BO;INN09675;2018;MAR;1;8.39;0;0,0;Card;Shonen;;22.0;5.0;2.0;2;10/02/2018;24/08/2017;0;0;62.40304285468517
YES;BO;INN07102;2018;MAY;1;12.465;0;0,0;Card;Shonen;26;4.0;5.0;2.0;2;10/02/2018;07/09/2017;0;0;41.47228779703642
YES;MI;INN10651;2018;MAY;1;18.785;0;0,2;Card;Shonen;18;31.0;1.0;1.0;5;06/03/2018;06/03/2018;0;0;7.810406776620361
YES;MI;INN14350;2018;AUG;2;18.5;0;0,33333;Card;Shonen;17;18.0;;;3;01/01/0001;01/01/9999;0;0;
YES;MI;INN36222;2018;SEP;1;20.79;0;0,2;Card;Shonen;26;11.0;5.0;1.0;5;11/07/2018;11/07/2018;0;1;31.41895209734948
